;id;client_id;app_id;loan_id;decision_skiba;local_model;decision_process_type;decision_scorista;bki_id;num;app_num;creation_date;approved_period;fact_period;requested_sum;approved_sum;inc_sum;forgiven_sum;rest_amount;accum_overdue;max_days_delay;max_sum_delay;cnt_prolong;first_end_date;last_end_date;fact_active_end;unit_card;verific_method;send_message_plan;undelivered_message_plan;send_message_collect;undelivered_message_collect;score_good_credit_history;score_negative_credit_history;score_assessment;conscientious_score_NPL_15;conscientious_score_NPL_45;conscientious_score_NPL_90;reliable_score_NPL_90;reliable_rating_NPL_45;reliable_rating_NPL_90;age_cred_history;cnt_loans;cnt_active_loans;sum_active_loans;sum_active_loans_not_overdue;sum_active_loans_overdue;cnt_request_cred_history_7;cnt_request_cred_history_30;telephone;age_telephone;cnt_telephone;repayment_by_providing;hist_max_active_loans;share_of_microloans;cnt_loans_potr;cnt_loans_half_year_potr;cnt_loans_year_potr;sum_loans_potr;sum_loans_quarter_potr;sum_loans_half_year_potr;sum_loans_year_potr;cnt_active_loans_potr;sum_active_loans_potr;sum_active_loans_not_overdue_potr;sum_active_loans_overdue_potr;sum_paid_up_active_loans_potr;sum_of_monthly_payment_potr;delay_5_potr;delay_30_potr;delay_60_potr;delay_more_60_potr;max_delay_sum_potr;max_delay_sum_month_potr;max_delay_sum_year_potr;max_delay_days_potr;max_delay_days_quarter_potr;max_delay_days_half_year_potr;max_delay_days_year_potr;cnt_loans_avto;sum_loans_avto;cnt_active_loans_avto;sum_active_loans_not_overdue_avto;sum_of_monthly_payment_avto;delay_5_avto;delay_30_avto;delay_60_avto;cnt_loans_ipot;cnt_loans_half_year_ipot;cnt_loans_year_ipot;sum_loans_ipot;sum_loans_quarter_ipot;sum_loans_half_year_ipot;sum_loans_year_ipot;cnt_active_loans_ipot;sum_active_loans_ipot;sum_active_loans_not_overdue_ipot;sum_active_loans_overdue_ipot;sum_paid_up_active_loans_ipot;sum_of_monthly_payment_ipot;delay_5_ipot;delay_30_ipot;delay_60_ipot;delay_more_60_ipot;max_delay_sum_ipot;max_delay_sum_month_ipot;max_delay_days_ipot;max_delay_days_quarter_ipot;max_delay_days_half_year_ipot;max_delay_days_year_ipot;cnt_loans_micr;cnt_loans_quarter_micr;cnt_loans_half_year_micr;sum_loans_micr;sum_loans_quarter_micr;sum_loans_half_year_micr;sum_loans_year_micr;cnt_active_loans_micr;sum_active_loans_micr;sum_active_loans_not_overdue_micr;sum_active_loans_overdue_micr;sum_paid_up_active_loans_micr;delay_5_micr;delay_30_micr;delay_60_micr;delay_more_60_micr;max_delay_sum_micr;max_delay_sum_quarter_micr;max_delay_sum_half_year_micr;max_delay_sum_year_micr;max_delay_days_micr;max_delay_days_quarter_micr;max_delay_days_year_micr;cnt_loans_credcard;cnt_loans_month_credcard;cnt_loans_quarter_credcard;cnt_loans_half_year_credcard;cnt_loans_year_credcard;sum_loans_credcard;sum_loans_month_credcard;sum_loans_quarter_credcard;sum_loans_half_year_credcard;sum_loans_year_credcard;cnt_active_loans_credcard;sum_active_loans_credcard;sum_active_loans_not_overdue_credcard;sum_active_loans_overdue_credcard;sum_paid_up_active_loans_credcard;delay_5_credcard;delay_30_credcard;delay_60_credcard;delay_more_60_credcard;max_delay_sum_credcard;max_delay_sum_month_credcard;max_delay_sum_quarter_credcard;max_delay_sum_half_year_credcard;max_delay_sum_year_credcard;max_delay_days_credcard;max_delay_days_month_credcard;max_delay_days_quarter_credcard;max_delay_days_half_year_credcard;max_delay_days_year_credcard;cnt_loans_else;cnt_loans_quarter_else;cnt_loans_half_year_else;cnt_loans_year_else;sum_loans_else;sum_loans_quarter_else;sum_loans_half_year_else;sum_loans_year_else;cnt_active_loans_else;sum_active_loans_else;sum_active_loans_not_overdue_else;sum_active_loans_overdue_else;sum_paid_up_active_loans_else;sum_of_monthly_payment_else;delay_5_else;delay_30_else;delay_60_else;max_delay_sum_else;max_delay_sum_half_year_else;max_delay_sum_year_else;max_delay_days_else;max_delay_days_month_else;max_delay_days_half_year_else;begin_date_fill_app;end_date_fill_app;decision_date;sex;birth_date;home_region;passport_region;home_city;passport_city;equal_addresses;population_passport_address;population_home_address;cost_of_living_city_per_capita;cost_of_living_city_working_population;sum_open_micro_loans_in_the_last_30_days;sum_closed_micro_loans_in_the_last_30_days;sum_open_micro_loans_in_the_last_90_days;sum_closed_micro_loans_in_the_last_90_days;middle_sum_open_micro_loans_in_the_last_30_days;middle_sum_closed_micro_loans_in_the_last_30_days;cnt_request_micro_loans_in_the_last_30_days;cnt_request_micro_loans_in_the_last_90_days;cnt_open_micro_loans_in_the_last_30_days;cnt_open_micro_loans_in_the_last_90_days;cnt_visit_in_cabinet;cnt_main_phone;cnt_bank_cards;first_agree_to_insurance;avg_days_between_loans;cnt_days_from_last_loan;cnt_prolongs_in_last_loan;fact_period_in_last_loan;max_continuous_overdue_last_loan;cnt_avg_prolongs_from_prev_loans;cnt_closed_loans_in_pandemic;first_prolong_date;app_sign;created_at;updated_at;restructuring;cnt_payment_gr;other_client_cellphone_diff_in_surname_address_reg;other_client_cellphone_diff_in_surname_homephone;other_client_cellphone_diff_in_workphone_children;other_client_cellphone_diff_in_surname;client_changed_mobile_phone_several_times;client_changed_home_phone_goods_took_credits_in_several_places;client_changed_work_phone_work_home_address_in_several_places;client_changed_cell_phone_marital_status_work_address;client_changed_work_phone_address_take_credits_in_several_banks;client_changed_cell_work_phone_to_take_credit_in_several_banks;client_changed_home_phone_and_work_phone;client_changed_cell_phone_tried_to_take_credits_in_several_banks;pos_credit_only_applied_for_credit_in_cash;pos_credit_only_credit_in_cash_rejected;cell_phone_app_use_other_client_diff_surnames_bank_apps;cell_phone_app_common_client_diff_surnames_several_bank_apps;cell_phone_app_common_client_cell_phone_diff_address;cell_phone_app_common_client_cell_phone_diff_surnames;high_credit_activity_1_st_set_of_params_last_90_days;client_changed_work_address_applied_in_several_banks;high_credit_activity_first_set_of_params;high_credit_activity_second_set_of_params;high_credit_activity_second_set_of_params_last_90_days;high_credit_activity_third_set_of_params;high_credit_activity_third_set_of_params_last_90_days;negative_info_from_banks_on_that_cell_phone;cell_phone_is_attached_to_three_or_more_debtors;cell_phone_is_met_in_unconnected_debtors_credit_apps;negative_info_from_banks_on_clients_app_first_set_of_params;negative_info_from_banks_on_clients_app_second_set_of_params;usage_of_setup_cell_phones;high_credit_activity_of_the_debtor_last_ten_days;high_credit_activity_of_the_debtor_first_set_params_last_30_day;high_credit_activity_of_the_debtor_first_set_params_last_55_day;high_credit_activity_of_the_debtor_first_set_params_last_180_day;significant_difference_in_personal_and_work_data_1_set_of_params;significant_difference_in_personal_and_work_data_2_set_of_params;high_credit_activity_of_the_debtor_second_set_params_last_35_day;significant_difference_in_personal_and_work_data_3_set_of_params;one_cell_phone_more_than_one_loaner;loaner_behaviour_model;loaner_personal_data_changed_model;cell_phone_was_used_by_other_person_not_relative_last_60_days;cell_phone_was_used_by_other_person_relative_last_60_days;cell_phone_was_used_by_other_person_not_relative_last_2_years;cell_phone_was_used_by_other_person_relative_last_2_years;cell_phone_marked_as_fraud;unique_cell_phones_last_two_years;unique_cell_phones_last_180_days;confirmation_of_cell_phone_by_apps_older_than_60_minutes;confirmation_of_cell_phone_by_apps_older_than_1_day;confirmation_of_cell_phone_by_apps_older_than_30_days;confirmation_of_cell_phone_by_apps_older_than_365_days;unique_work_phones_last_365_days;confirmation_of_work_phone_by_apps_older_than_30_days;confirmation_of_work_phone_by_apps_older_than_365_days;model_one_cell_phone_two_loaners;model_one_cell_phone_more_than_three_loaners;model_loaner_behaviour;model_1_personal_data_changed;model_2_personal_data_changed;neuro_net_rule;neuro_net_for_mfo;score_value
0;561931;1297452;1825310;147536;;;◊ËÒÚ˚È ÔÓÚÓÍ;;817700;1;1;2020-12-28;30;12.0;8000;8000;9760;0;0;0;0;0;0;2021-01-27;2021-01-27;2021-01-09;0;0;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5834;65;20;1524225.1;1156105.05;0.0;9;25;1;0;17;0;12;0.4615;19;1;2;1796139.0;20000.0;20000.0;29999.0;5;1122000.0;776674.78;0.0;631392.04;0.0;44;15;1;0;11343.0;0.0;3024.94;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0;0;0;0;30;27;28;542336.0;318425.0;408725.0;468440.0;12;246225.0;228528.52;0.0;69418.0;1;0;0;0;3848.98;0.0;0.0;0.0;0;0;0;5;0;1;1;1;183000.1;0.0;0.1;0.1;0.1;3;156000.1;150901.75;0.0;3035422.87;17;7;0;0;6106.0;0.0;0.0;0.0;0.0;0;0;0;0;0;11;1;3;7;385782.0;1963.0;5889.0;12311.0;0;0.0;0.0;0.0;0.0;0.0;1;2;0;1501.89;0.0;0.0;0;0;0;;;;0;1979-11-25 11:15:58;0;62;;√ ÕŒ¬Œ”–¿À‹— ;0;81202.0;;;;111500;119500;155925;162500;13937;10863;4;10;8;11;;;;0;;;;;;;0;;stop-factor+n/d;2020-12-28 11:15:58;2021-03-03 17:24:46;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0.8511;0.5580;0;0;0;0;0;2;1;1;1;1;1;3;0;0;0;0;0.4872;0.7604;0.569;0.2408;0.2949;694
1;561946;1239077;1825329;147539;;;◊ËÒÚ˚È ÔÓÚÓÍ;;817715;1;4;2020-12-28;12;14.0;9000;8000;9920;0;0;0;0;0;0;2021-01-27;2021-01-27;2021-01-11;0;0;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1792;78;19;433201.31;21690.0;179789.26;4;11;1;3;27;0;9;0.9103;6;0;0;207201.66;0.0;0.0;0.0;3;152637.31;0.0;142439.26;18348.35;0.0;0;0;0;2;70589.0;0.0;0.0;1407;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0;0;0;0;71;10;10;796537.33;41313.33;41313.33;41313.33;15;280564.0;21690.0;37350.0;42762.88;0;0;2;8;70589.0;0.0;0.0;0.0;1002;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;81815.68;0;0;0;6;41191.58;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0;0;0;;;;0;1989-12-26 11:34:26;6;6;√ ¿’“”¡»Õ— ;√ ¿’“”¡»Õ— ;1;;;;;14690;7290;21690;19623;4896;7290;2;5;3;4;;;;1;;;;;;;0;;stop-factor+n/d;2020-12-28 11:34:26;2021-03-03 17:24:46;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7200;0.6003;0;0;0;1;0;2;1;1;1;1;0;1;1;0;0;0;0.238;0.5093;0.5555;0.1576;0.237;628
2;561967;1297477;1825357;147591;;;◊ËÒÚ˚È ÔÓÚÓÍ;;817736;1;1;2020-12-28;8;;8000;8000;801;0;19999;188;188;19999;0;2021-01-05;2021-01-05;;0;0;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3815;61;11;227725.0;202815.6;0.0;4;9;1;3;24;0;8;0.8689;3;0;0;53700.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0;0;0;0;53;15;32;835502.33;342825.0;571878.33;821278.33;10;207725.0;202815.6;0.0;20830.38;2;2;0;0;15000.0;10000.0;15000.0;15000.0;0;0;0;2;0;0;0;0;20000.0;0.0;0.0;0.0;0.0;1;20000.0;0.0;0.0;21796.71;0;0;2;1;14335.62;0.0;0.0;0.0;0.0;0;0;0;0;0;3;0;0;0;277243.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;2;4;37511.66;0.0;0.0;0;0;0;;;;1;1984-01-29 12:01:14;0;10;;—≈¬≈–Œ-¡¿… ¿À‹— »… –-Õ;0;;;;;112425;0;193925;251885;18737;0;2;5;6;9;;;;1;;;;;;;0;;stop-factor+n/d;2020-12-28 12:01:14;2021-07-12 10:29:22;;0.0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0.8717;0.6532;0;0;0;0;0;2;2;1;1;1;0;4;0;0;0;0;0.5227;0.7097;0.7579;0.2178;0.329;763
3;561974;1297483;1825366;147545;;;◊ËÒÚ˚È ÔÓÚÓÍ;;817743;1;1;2020-12-28;30;;8000;8000;1414;0;19386;166;166;19386;0;2021-01-27;2021-01-27;;0;0;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3091;133;19;231728.65;200414.81;0.0;6;29;1;0;23;0;19;0.8571;10;1;1;1349728.65;0.0;10000.0;10000.0;1;64117.65;50753.81;0.0;20909.9;0.0;7;4;0;0;12570.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0;0;0;0;114;47;75;1071029.0;394939.0;617839.0;797029.0;17;167611.0;149661.0;0.0;2550.0;8;10;2;0;22000.0;0.0;11000.0;14900.0;0;0;0;9;0;0;0;1;319000.0;0.0;0.0;0.0;10000.0;1;0.0;0.0;0.0;1148287.09;1;4;0;0;6768.0;0.0;0.0;0.0;4979.4;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0;0;0;;;;0;1983-06-29 12:06:30;0;65;;√ »«Œ¡»À‹Õ€…;0;;;;;140911;197058;147911;399628;10065;8957;3;5;14;15;;;;1;;;;;;;0;;stop-factor+n/d;2020-12-28 12:06:30;2021-07-12 10:29:22;;0.0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0.8822;0.6039;0;0;0;0;0;2;2;1;1;1;1;5;0;0;0;0;0.7004;0.7962;0.6350;0.2635;0.4086;742
4;561981;1241036;1825355;147549;;;◊ËÒÚ˚È ÔÓÚÓÍ;;817750;1;2;2020-12-28;18;18.0;9000;8000;10240;0;0;0;0;0;0;2021-01-15;2021-01-15;2021-01-15;0;0;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4814;37;12;95997.0;51372.19;0.0;2;24;1;7;14;0;7;0.6216;4;0;0;45850.0;0.0;0.0;0.0;2;34260.0;0.0;0.0;0.0;0.0;0;5;4;46;16558.59;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0;0;0;0;23;21;23;135237.0;130237.0;135237.0;135237.0;9;61737.0;51372.19;0.0;11341.02;1;0;0;0;2651.8;2651.8;2651.8;2651.8;0;0;0;2;0;0;0;0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0;0;0;9;59960.0;0.0;0.0;0.0;0.0;0;0;0;0;0;8;0;0;0;1053.05;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0;0;0;;;;1;1982-12-29 12:09:28;32;32;—“¿–ŒÃ»Õ— »… –-Õ;—“¿–ŒÃ»Õ— »… –-Õ;1;;;;;53737;55500;61737;71500;6717;6166;5;5;8;9;;;;1;;;;;;;0;;stop-factor+n/d;2020-12-28 12:09:28;2021-03-03 17:24:46;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0.8304;0.5784;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0.5444;0.4574;0.4211;0.1554;0.4381;691
5;562003;1297501;1825395;147561;;;◊ËÒÚ˚È ÔÓÚÓÍ;;817772;1;1;2020-12-28;12;75.0;8000;8000;14800;0;0;45;45;14000;0;2021-01-27;2021-01-27;2021-03-13;0;0;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4707;37;11;2285893.41;1922665.77;9688.73;6;11;1;1;6;0;16;0.7297;7;0;0;1788938.26;0.0;0.0;0.0;1;1266189.26;1026237.52;0.0;390769.54;0.0;3;11;0;0;17649.35;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;1;0;0;904000.0;0.0;0.0;0.0;1;904000.0;793361.5;0.0;280260.78;0.0;1;7;1;0;2982.85;0.0;0;0;0;0;27;12;26;195266.9;59960.0;164266.9;195266.9;7;42008.0;31968.69;9688.73;5559.1;2;5;7;1;14000.0;9428.0;14000.0;14000.0;31;0;0;2;0;0;0;0;73696.15;0.0;0.0;0.0;0.0;2;73696.15;71098.06;0.0;270339.56;1;3;2;0;2431.52;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0;0;0;;;;0;1987-06-17 12:22:38;0;37;;’À≈¬≈Õ— »… –-Õ;0;;;;;11000;6000;42008;109915;5500;3000;1;3;2;7;;;;1;;;;;;;0;;stop-factor+n/d;2020-12-28 12:22:38;2021-03-13 16:20:10;;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.7510;0.5366;0;0;0;0;0;1;1;1;1;1;1;3;0;0;0;0;0.5337;0.2361;0.3371;0.2195;0.4361;612
6;562043;1297520;1825428;147564;;;◊ËÒÚ˚È ÔÓÚÓÍ;;817809;1;1;2020-12-28;15;12.0;8000;8000;9760;0;0;0;0;0;0;2021-01-12;2021-01-12;2021-01-09;0;0;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1075;82;26;824950.0;671351.5;6638.92;8;16;1;1;13;0;23;0.9268;2;0;0;212727.3;0.0;0.0;0.0;1;157775.0;56774.18;6638.92;110424.12;0.0;1;0;0;0;6638.92;0.0;0.0;14;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0;0;0;0;76;16;28;1278359.66;349875.0;530393.0;1087849.66;22;459175.0;413941.64;0.0;192546.8;2;0;0;0;15276.0;550.54;550.54;15276.0;0;0;0;4;0;0;0;0;368000.0;0.0;0.0;0.0;0.0;3;208000.0;200635.68;0.0;1149644.9;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0;0;0;;;;1;1969-05-08 13:00:45;0;41;;√ ÃŒ— ¬¿;0;12615882.0;;;;97830;82350;313025;198599;16305;16470;1;3;6;13;;;;1;;;;;;;0;;stop-factor+n/d;2020-12-28 13:00:45;2021-03-03 17:24:46;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0.8139;0.5366;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0.3443;0.3947;0.4064;0.2422;0.2885;656
7;562081;1216195;1825467;147565;;;◊ËÒÚ˚È ÔÓÚÓÍ;;817847;1;2;2020-12-28;29;31.0;15000;8000;11280;0;0;1;1;10480;0;2021-01-27;2021-01-27;2021-01-28;0;0;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;987;109;20;348991.0;247331.48;0.0;7;14;1;0;16;0;18;0.9725;1;0;0;59152.64;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0;0;0;0;106;51;85;1128862.0;656227.0;945874.0;1122862.0;19;313991.0;214089.39;0.0;167701.1;7;3;0;0;20000.0;16000.0;16000.0;20000.0;0;0;0;2;0;0;0;2;35000.0;0.0;0.0;0.0;35000.0;1;35000.0;33242.09;0.0;39855.74;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0;0;0;;;;0;1992-08-16 13:33:08;61;2;√ ﬁ∆ÕŒ-—¿’¿À»Õ— ;√ √Œ–ÕŒ-¿À“¿…— ;0;63214.0;200854.0;14844.0;15807.0;58500;145870;255835;460392;11700;11220;3;8;5;16;;;;1;;;;;;;0;;stop-factor+n/d;2020-12-28 13:33:08;2021-03-03 17:24:46;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0.8165;0.2765;0;0;0;0;0;1;1;1;1;1;1;3;1;1;0;0;0.6746;0.6587;0.5429;0.1922;0.384;507
8;562098;1297558;1825487;147580;;;◊ËÒÚ˚È ÔÓÚÓÍ;;817864;1;1;2020-12-28;25;29.0;3000;3000;3870;0;0;4;4;3870;0;2021-01-22;2021-01-22;2021-01-26;0;0;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;416;20;7;103689.37;41967.87;0.0;1;12;1;5;10;0;5;0.85;2;2;2;21995.37;5999.0;21995.37;21995.37;1;15996.37;12177.22;0.0;5721.52;0.0;0;1;0;0;69.99;0.0;69.99;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0;0;0;0;17;15;16;133357.0;81357.0;83357.0;83357.0;5;86693.0;28790.65;0.0;19913.0;1;0;0;0;251.4;251.4;251.4;251.4;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;1;1;1;1;1000.0;1000.0;1000.0;1000.0;1;1000.0;1000.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0;0;0;;;;1;1999-09-09 13:50:24;0;41;;√ ÃŒ— ¬¿;0;12615882.0;;;;17705;14105;36693;38281;8852;4701;2;8;2;4;;;;0;;;;;;;0;;stop-factor+n/d;2020-12-28 13:50:24;2021-03-03 17:24:47;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0.8150;0.5851;0;0;0;0;0;1;1;1;1;1;0;5;0;0;0;0;0.4788;0.437;0.5477;0.1855;0.3683;685
9;562121;1297577;1825512;147609;;;◊ËÒÚ˚È ÔÓÚÓÍ;;817886;1;1;2020-12-28;20;;3000;3000;300;0;7500;176;176;7500;0;2021-01-17;2021-01-17;;0;0;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;377;20;10;131979.0;120134.09;0.0;9;22;1;8;7;0;3;0.8;2;0;1;36693.0;0.0;0.0;23699.0;1;23699.0;16241.24;0.0;9348.52;0.0;0;0;0;0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0;0;0;0;16;7;10;108780.0;43280.0;79780.0;108780.0;7;43280.0;37780.0;0.0;5390.0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;1;0;1;1;1;60000.0;0.0;60000.0;60000.0;60000.0;1;60000.0;61175.85;0.0;4665.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;1;1;1;1;5000.0;5000.0;5000.0;5000.0;1;5000.0;4937.0;0.0;4101.0;0.0;0;0;0;0.0;0.0;0.0;0;0;0;;;;0;1999-02-24 14:07:38;0;40;;√ —¿–¿Õ— ;0;318578.0;;;;26780;0;43280;15000;4463;0;2;2;6;7;;;;1;;;;;;;0;;stop-factor+n/d;2020-12-28 14:07:38;2021-07-12 10:29:22;;0.0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0.7785;0.9166;0.7110;0;1;0;1;0;3;3;1;1;1;0;6;0;0;0;0;0.6537;0.7841;0.7042;0.3261;0.3667;889
